"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Quistis Trepe","U","U","130984","3.77","35883","4.66","187142","85.5%","54.7%","31514","51.1%","52465","58.8%","83979","55.9%","100969","53.5%","2.4pp"
"Relm's Sketching","U","U","143578","4.18","32628","5.35","156006","79.0%","54.2%","25955","51.4%","43909","57.9%","69864","55.5%","84615","52.9%","2.6pp"
"Retrieve the Esper","U","C","466003","5.25","89524","7.22","416565","76.4%","54.7%","70739","53.0%","114521","57.2%","185260","55.6%","229105","53.8%","1.8pp"
"Rook Turret","U","C","546268","6.97","69692","10.18","137661","32.8%","51.5%","23390","49.9%","36406","53.0%","59796","51.8%","76981","51.0%","0.7pp"
"Sage's Nouliths","U","C","550095","6.91","77664","9.93","185279","39.2%","53.0%","33130","51.8%","47960","53.6%","81090","52.8%","101686","53.0%","-0.1pp"
"Sahagin","U","C","431606","5.12","110935","6.24","563076","81.5%","56.5%","100363","58.2%","157143","58.0%","257506","58.1%","301461","55.1%","3.0pp"
"Scorpion Sentinel","U","C","504018","5.87","96382","7.99","435306","73.5%","55.2%","77701","54.8%","119150","56.8%","196851","56.0%","232140","54.4%","1.6pp"
"Sidequest: Card Collection","U","U","166505","5.08","44284","6.01","209599","76.1%","56.7%","35708","54.9%","59164","61.7%","94872","59.1%","112678","54.5%","4.6pp"
"Sleep Magic","U","U","128167","3.70","39895","4.39","221584","89.2%","56.5%","38409","56.0%","61761","60.5%","100170","58.8%","119083","54.5%","4.3pp"
"Stolen Uniform","U","U","232698","8.69","27812","12.41","1121","0.7%","42.3%","174","","284","","458","","661","43.1%",""
"Stuck in Summoner's Sanctum","U","C","420794","4.60","83649","6.31","414935","81.9%","54.2%","71104","51.4%","114934","57.5%","186038","55.2%","224820","53.4%","1.8pp"
"Summon: Leviathan","U","R","24067","2.03","14375","2.05","80451","89.6%","55.8%","13441","55.8%","23022","60.6%","36463","58.9%","42871","53.1%","5.7pp"
"Summon: Shiva","U","U","127538","3.68","32972","4.57","171037","85.0%","54.9%","28783","53.1%","47806","58.5%","76589","56.5%","92758","53.4%","3.0pp"
"Swallowed by Leviathan","U","U","158224","4.68","48550","5.44","247265","81.5%","56.8%","42315","56.4%","69705","61.0%","112020","59.3%","132975","54.6%","4.7pp"
"Syncopate","U","C","511065","6.04","97817","8.17","413036","68.6%","55.7%","70838","56.6%","115742","58.1%","186580","57.5%","223954","54.1%","3.5pp"
"Thief's Knife","U","U","155250","4.52","26512","6.19","110866","70.1%","52.4%","19411","52.2%","29419","52.7%","48830","52.5%","60893","52.2%","0.3pp"
"Travel the Overworld","U","U","175647","5.31","38684","6.72","143594","61.0%","54.1%","23962","53.1%","40358","58.7%","64320","56.6%","78101","51.8%","4.8pp"
"Ultros, Obnoxious Octopus","U","U","126215","3.75","42475","4.28","223174","84.6%","56.3%","39865","56.8%","62160","59.2%","102025","58.2%","119228","54.6%","3.7pp"
"Valkyrie Aerial Unit","U","U","179451","5.62","26840","7.83","86053","53.3%","52.5%","14116","49.9%","22901","54.2%","37017","52.6%","48330","52.3%","0.2pp"
"The Water Crystal","U","R","73853","5.67","9372","8.77","5987","10.6%","46.6%","1022","43.3%","1708","48.7%","2730","46.7%","3200","46.4%","0.3pp"
"Y'shtola Rhul","U","M","14732","2.48","5726","2.60","25803","74.1%","53.3%","4308","53.1%","7294","57.1%","11602","55.6%","13975","51.2%","4.5pp"
"Ahriman","B","C","468538","5.24","63984","7.67","281336","72.3%","54.2%","49189","52.6%","70692","56.0%","119881","54.6%","158863","53.9%","0.7pp"
"Al Bhed Salvagers","B","U","137932","3.91","28688","5.10","145182","82.8%","54.9%","25479","54.1%","35903","57.3%","61382","56.0%","82441","54.1%","1.8pp"
"Ardyn, the Usurper","B","R","20978","1.80","14021","1.76","83725","92.2%","58.2%","14151","60.0%","22670","67.3%","36821","64.5%","44947","52.5%","12.0pp"
"Black Mage's Rod","B","C","397772","4.41","79071","5.84","397973","82.1%","55.0%","71200","55.2%","99870","56.1%","171070","55.7%","218907","54.1%","1.6pp"
"Cecil, Dark Knight","B","R","28106","2.30","11429","2.44","62356","88.1%","55.5%","11177","60.0%","15786","57.1%","26963","58.3%","34669","53.4%","4.9pp"
"Circle of Power","B","U","145837","4.22","34202","5.28","165089","78.2%","55.5%","28363","55.1%","42948","59.0%","71311","57.5%","91185","53.8%","3.7pp"
"Cornered by Black Mages","B","C","350001","3.94","86789","4.86","460154","85.4%","56.1%","79769","57.2%","117406","59.1%","197175","58.3%","255386","54.2%","4.1pp"
"Dark Confidant","B","M","14130","2.38","5959","2.43","29470","79.1%","56.5%","5450","63.9%","7431","56.2%","12881","59.4%","16247","54.3%","5.2pp"
"Dark Knight's Greatsword","B","U","159343","4.58","27837","6.19","124001","72.9%","54.7%","21605","55.2%","30307","56.1%","51912","55.8%","70551","53.9%","1.8pp"
"The Darkness Crystal","B","R","46177","3.65","8392","4.82","31342","61.6%","52.8%","5276","52.5%","8061","54.4%","13337","53.6%","17541","52.0%","1.6pp"
"Demon Wall","B","U","150153","4.21","27662","5.70","136018","81.1%","54.2%","24358","53.0%","34464","56.1%","58822","54.8%","75077","53.6%","1.2pp"
"Evil Reawakened","B","U","128880","3.75","30833","4.64","158329","83.8%","54.9%","26540","53.9%","41139","59.1%","67679","57.0%","87290","53.1%","3.9pp"
"Fang, Fearless l'Cie","B","U","163090","4.83","26131","6.61","87672","56.2%","52.1%","15476","49.6%","22024","52.3%","37500","51.2%","49329","52.7%","-1.5pp"
"Fight On!","B","C","522994","6.20","78645","8.80","272647","57.1%","54.2%","44893","50.3%","70187","57.0%","115080","54.4%","153327","53.9%","0.5pp"
"The Final Days","B","U","147155","4.27","29165","5.54","127942","71.5%","55.7%","21500","54.4%","31847","58.0%","53347","56.6%","73688","55.0%","1.6pp"
"Gaius van Baelsar","B","U","146689","4.19","25714","5.70","120130","77.0%","54.2%","20321","52.7%","30395","56.2%","50716","54.8%","67992","53.8%","1.0pp"
"Hecteyes","B","C","459637","5.03","86534","6.87","429030","80.8%","55.3%","76393","55.5%","107871","56.4%","184264","56.0%","241015","54.8%","1.2pp"
"Jecht, Reluctant Guardian","B","R","19069","1.63","11283","1.65","64307","92.8%","54.4%","10939","55.4%","17085","56.9%","28024","56.3%","35552","52.9%","3.4pp"
"Kain, Traitorous Dragoon","B","R","66717","4.99","8449","7.60","15074","29.6%","51.2%","2623","50.1%","3827","52.7%","6450","51.6%","8510","51.1%","0.5pp"
"Malboro","B","C","491341","5.52","81727","7.75","370512","73.9%","55.2%","65536","53.2%","95274","58.0%","160810","56.0%","205257","54.5%","1.6pp"
"Namazu Trader","B","C","540089","6.55","75702","9.41","224931","48.8%","54.0%","38139","53.3%","57355","55.2%","95494","54.5%","127528","53.7%","0.8pp"
"Ninja's Blades","B","R","29140","2.38","10743","2.60","57837","87.9%","54.9%","10242","58.3%","14486","57.1%","24728","57.6%","32115","52.6%","5.0pp"
"Overkill","B","U","72497","2.22","34164","2.44","198778","93.5%","55.8%","34376","55.7%","51879","60.7%","86255","58.7%","108891","53.3%","5.5pp"
"Phantom Train","B","U","192895","6.02","30904","8.19","88296","46.8%","54.3%","14707","52.8%","21873","56.5%","36580","55.0%","50923","53.7%","1.3pp"
"Poison the Waters","B","U","201084","6.14","23832","9.21","44918","31.1%","52.5%","7860","51.5%","11262","53.7%","19122","52.8%","25377","52.2%","0.6pp"
"Qutrub Forayer","B","C","572801","7.70","61675","11.44","47177","12.6%","51.3%","7963","49.0%","11646","52.8%","19609","51.2%","27310","51.4%","-0.2pp"
"Reno and Rude","B","U","159679","4.58","25506","6.38","110688","72.2%","53.6%","19619","53.8%","26920","53.1%","46539","53.4%","63570","53.7%","-0.3pp"
"Resentful Revelation","B","C","475547","5.43","97043","7.12","449795","74.9%","56.1%","80902","56.3%","112699","59.0%","193601","57.8%","253637","54.8%","3.0pp"
"Sephiroth, Fabled SOLDIER","B","M","7738","1.33","6076","1.32","35743","92.3%","56.7%","6251","60.0%","9188","63.4%","15439","62.1%","19748","52.5%","9.6pp"
"Sephiroth's Intervention","B","C","234029","2.69","89589","3.10","519963","93.5%","55.9%","88852","55.1%","136861","60.9%","225713","58.6%","284475","53.6%","5.1pp"
"Shambling Cie'th","B","U","188827","5.63","24760","8.21","76420","51.5%","52.4%","13270","51.2%","18810","51.1%","32080","51.2%","44228","53.4%","-2.3pp"
"Shinra Reinforcements","B","C","532140","6.52","90854","8.83","316810","56.6%","55.9%","55934","55.9%","78741","57.7%","134675","57.0%","178903","55.1%","1.8pp"
"Sidequest: Hunt the Mark","B","U","84917","2.58","37016","2.82","213253","91.7%","56.6%","36253","57.3%","56153","61.7%","92406","59.9%","116614","53.9%","6.1pp"
"Summon: Anima","B","U","154395","4.53","23271","6.26","93055","66.7%","52.7%","15419","49.0%","23915","54.9%","39334","52.6%","52839","52.7%","-0.1pp"
"Summon: Primal Odin","B","R","18392","1.55","12967","1.54","77527","93.0%","57.3%","13044","59.4%","20348","64.2%","33392","62.3%","42444","53.1%","9.2pp"
"Tonberry","B","U","164442","4.82","24485","6.85","98409","66.3%","54.2%","17705","59.3%","23481","52.0%","41186","55.1%","56619","53.5%","1.6pp"
"Undercity Dire Rat","B","C","480553","5.35","78002","7.52","371928","78.3%","54.7%","67034","55.9%","91833","54.9%","158867","55.3%","210769","54.2%","1.1pp"
"Vayne's Treachery","B","C","303662","3.37","91176","4.12","516180","91.7%","55.7%","90234","55.1%","133217","59.1%","223451","57.5%","284704","54.3%","3.2pp"
"Vincent Valentine","B","R","20424","1.72","11106","1.75","62560","90.5%","55.4%","10696","56.7%","16337","58.7%","27033","57.9%","34714","53.3%","4.6pp"
"Vincent's Limit Break","B","C","557310","7.22","64812","10.68","89937","22.9%","52.2%","14970","49.7%","22402","53.6%","37372","52.0%","51997","52.3%","-0.3pp"
"Zenos yae Galvus","B","R","21747","1.81","12558","1.82","70486","89.9%","55.8%","11995","57.4%","18611","60.4%","30606","59.2%","38681","53.1%","6.1pp"
"Zodiark, Umbral God","B","R","52365","4.08","8959","5.37","26810","49.6%","52.5%","4538","51.0%","6943","56.1%","11481","54.1%","14878","51.1%","3.0pp"
"Barret Wallace","R","U","195257","6.19","21060","9.37","42833","33.6%","52.5%","7323","51.1%","10199","52.0%","17522","51.6%","25335","53.0%","-1.4pp"
"Blazing Bomb","R","C","525430","6.50","83483","8.76","303135","58.9%","56.3%","53653","57.9%","80814","56.9%","134467","57.3%","167532","55.5%","1.8pp"
"Call the Mountain Chocobo","R","C","446483","5.09","88613","6.65","408751","74.8%","56.0%","69804","55.4%","106691","58.7%","176495","57.4%","230476","54.8%","2.6pp"
"Choco-Comet","R","U","91967","2.82","39132","3.00","220444","88.9%","57.3%","37691","57.7%","57664","63.2%","95355","61.0%","123081","54.2%","6.9pp"
"Clive, Ifrit's Dominant","R","M","10531","1.83","5087","1.83","26168","85.3%","53.5%","4471","53.1%","6780","56.4%","11251","55.1%","14793","52.1%","2.9pp"
"Coral Sword","R","U","197147","6.18","23107","9.11","56928","40.6%","54.4%","9391","54.3%","13105","54.6%","22496","54.5%","33173","54.0%","0.4pp"
"The Fire Crystal","R","R","64479","5.07","6959","8.15","5065","12.1%","46.4%","865","39.7%","1220","41.6%","2085","40.8%","2955","50.1%","-9.3pp"
"Fire Magic","R","U","138073","4.10","30800","5.01","138506","73.3%","55.2%","24329","54.6%","37507","59.4%","61836","57.5%","75637","53.3%","4.3pp"
"Firion, Wild Rose Warrior","R","R","35413","3.01","9253","3.30","42180","73.9%","55.4%","7428","58.5%","9788","55.1%","17216","56.5%","24950","54.6%","2.0pp"
"Freya Crescent","R","U","188020","5.91","24013","8.38","70555","48.2%","55.1%","12574","58.0%","16118","52.6%","28692","54.9%","41708","55.2%","-0.3pp"
"Gilgamesh, Master-at-Arms","R","R","38160","3.23","10415","3.45","41300","64.3%","55.2%","6932","56.5%","9813","58.2%","16745","57.5%","24508","53.6%","3.9pp"
"Haste Magic","R","C","575094","8.09","59164","11.94","34121","9.5%","50.9%","5644","48.8%","8195","51.4%","13839","50.3%","20231","51.2%","-0.9pp"
"Hill Gigas","R","C","558120","7.14","62029","10.56","120834","32.2%","51.8%","21482","48.8%","30164","52.7%","51646","51.0%","68859","52.3%","-1.3pp"
"Item Shopkeep","R","C","566309","7.74","65828","11.13","107852","26.8%","54.1%","19347","52.9%","24738","53.1%","44085","53.0%","63693","54.8%","-1.8pp"
"Laughing Mad","R","C","563852","7.43","70274","10.67","139939","32.7%","53.7%","24126","51.6%","35905","54.9%","60031","53.6%","79658","53.7%","-0.1pp"
"Light of Judgment","R","C","501855","5.84","68926","8.44","262038","62.7%","53.4%","43324","50.2%","69764","55.8%","113088","53.7%","147351","53.2%","0.5pp"
"Mysidian Elder","R","C","512201","6.34","63777","9.19","191032","49.6%","52.6%","33435","50.7%","48639","53.4%","82074","52.3%","107808","52.9%","-0.6pp"
"Nibelheim Aflame","R","M","10975","1.90","6875","1.82","38974","87.4%","58.5%","6561","62.4%","10401","65.8%","16962","64.5%","21685","53.6%","10.9pp"
"Opera Love Song","R","U","209135","6.63","24369","9.85","41841","28.1%","53.3%","7204","50.6%","10091","54.2%","17295","52.7%","24431","53.8%","-1.1pp"
"Prompto Argentum","R","U","166059","4.76","30235","6.33","143971","77.5%","55.5%","25950","57.0%","36773","56.0%","62723","56.4%","80808","54.9%","1.5pp"
"Queen Brahne","R","U","152041","4.54","22620","6.22","93322","68.9%","52.5%","16440","52.7%","23642","51.9%","40082","52.2%","52855","52.7%","-0.5pp"
"Random Encounter","R","U","227605","8.15","25842","11.91","4955","3.2%","49.0%","801","45.1%","1182","51.1%","1983","48.7%","2963","49.2%","-0.5pp"
"Raubahn, Bull of Ala Mhigo","R","R","44562","3.54","8384","4.38","34747","68.5%","53.8%","6220","54.4%","8122","52.0%","14342","53.0%","20370","54.4%","-1.3pp"
"Red Mage's Rapier","R","C","539305","6.96","60932","10.19","136300","37.1%","52.2%","24393","50.5%","32799","50.9%","57192","50.7%","77717","53.1%","-2.4pp"
"Sabotender","R","C","537746","7.02","55396","10.55","100850","30.2%","52.1%","18096","52.2%","24051","51.6%","42147","51.9%","58487","52.3%","-0.4pp"
"Samurai's Katana","R","U","106658","3.18","35927","3.57","196878","86.8%","57.5%","35167","60.3%","48363","59.9%","83530","60.0%","111035","55.4%","4.6pp"
"Sandworm","R","U","204118","6.35","24952","9.28","52502","34.8%","52.1%","8817","50.5%","13115","53.0%","21932","52.0%","30472","52.1%","-0.0pp"
"Seifer Almasy","R","R","22222","1.90","12170","1.88","69137","90.4%","56.1%","11805","58.4%","18105","60.1%","29910","59.4%","38879","53.3%","6.1pp"
"Self-Destruct","R","U","212076","6.98","23377","10.44","25651","18.2%","51.1%","4282","47.7%","6195","52.6%","10477","50.6%","15117","51.4%","-0.8pp"
"Sidequest: Play Blitzball","R","U","204611","6.83","20333","10.51","21528","17.6%","50.9%","3449","48.2%","5022","48.3%","8471","48.3%","13028","52.5%","-4.2pp"
"Sorceress's Schemes","R","U","192685","6.10","39856","7.56","150976","61.1%","56.5%","25253","53.0%","41354","60.4%","66607","57.6%","83396","55.4%","2.1pp"
"Summon: Brynhildr","R","R","42596","3.41","9006","4.13","38441","71.6%","52.4%","6936","50.5%","9489","53.7%","16425","52.4%","21839","52.5%","-0.2pp"
"Summon: Esper Ramuh","R","U","177132","5.31","25427","7.36","83924","55.0%","52.9%","14137","49.5%","22637","54.9%","36774","52.8%","46463","52.8%","-0.0pp"
"Summon: G.F. Cerberus","R","R","35256","2.89","10011","3.20","46915","78.5%","52.7%","8100","51.3%","12293","53.1%","20393","52.4%","26302","52.8%","-0.4pp"
"Summon: G.F. Ifrit","R","C","528448","6.56","61974","9.56","151499","40.8%","51.8%","26784","49.7%","37954","51.9%","64738","51.0%","86301","52.5%","-1.5pp"
"Suplex","R","C","322681","3.59","77324","4.51","421259","89.0%","55.4%","74287","54.9%","107692","58.1%","181979","56.8%","236368","54.2%","2.6pp"
"Thunder Magic","R","C","276086","3.14","91953","3.68","516718","90.2%","56.4%","90313","56.6%","133481","59.6%","223794","58.4%","288914","54.7%","3.7pp"
"Triple Triad","R","R","73378","5.65","10657","8.19","17638","27.3%","52.0%","2905","48.8%","4638","53.1%","7543","51.5%","9959","52.4%","-1.0pp"
"Unexpected Request","R","U","213648","7.06","23796","10.54","25898","17.9%","52.7%","4319","49.7%","6187","55.4%","10506","53.0%","15245","52.4%","0.6pp"
"Vaan, Street Thief","R","R","54629","4.28","7594","6.05","19462","43.6%","49.0%","3422","44.6%","4783","47.8%","8205","46.5%","11218","50.9%","-4.4pp"
"Warrior's Sword","R","C","498268","5.84","75685","8.20","316869","68.3%","54.9%","53502","53.6%","80080","55.7%","133582","54.9%","180664","54.8%","0.0pp"
"Zell Dincht","R","R","47518","3.80","8473","4.88","32876","64.1%","54.0%","5694","56.8%","7927","54.6%","13621","55.6%","19162","52.8%","2.7pp"
"Airship Crash","G","C","563921","7.45","62237","11.00","105392","27.9%","53.0%","18182","50.0%","25766","55.5%","43948","53.2%","60866","52.8%","0.4pp"
"Ancient Adamantoise","G","M","16511","2.69","5563","2.88","27443","80.1%","55.5%","4553","53.3%","7081","61.0%","11634","58.0%","15542","53.5%","4.5pp"
"Balamb T-Rexaur","G","C","438102","4.88","74735","6.64","378873","82.9%","55.1%","66754","53.3%","94624","57.8%","161378","56.0%","214514","54.4%","1.6pp"
"Bard's Bow","G","C","521009","6.21","72112","8.83","276046","62.5%","54.9%","48447","54.3%","66584","55.9%","115031","55.2%","158326","54.5%","0.7pp"
"Bartz and Boko","G","R","37343","3.09","9191","3.52","37381","65.9%","55.1%","6290","55.2%","8771","57.0%","15061","56.2%","21486","53.7%","2.6pp"
"Blitzball Shot","G","C","567712","7.71","64337","11.22","94419","24.1%","53.3%","15682","51.0%","21925","55.1%","37607","53.4%","56571","53.2%","0.2pp"
"Cactuar","G","U","215215","7.35","22230","11.08","18947","14.1%","51.7%","3422","52.2%","4278","50.4%","7700","51.2%","11178","52.0%","-0.8pp"
"Chocobo Kick","G","C","373798","4.14","78701","5.36","424672","87.6%","55.7%","71274","54.3%","105008","59.7%","176282","57.5%","244877","54.4%","3.1pp"
"Chocobo Racetrack","G","U","153395","4.83","19217","6.81","67928","59.6%","52.0%","11343","49.5%","16376","52.9%","27719","51.5%","39668","52.2%","-0.7pp"
"Clash of the Eikons","G","U","175071","5.19","25092","7.28","95698","63.1%","53.9%","15805","51.4%","23681","55.4%","39486","53.8%","55754","53.9%","-0.1pp"
"Coliseum Behemoth","G","U","135157","3.99","31706","4.88","165456","84.4%","56.0%","27517","54.6%","42272","60.6%","69789","58.2%","94182","54.2%","4.1pp"
"Commune with Beavers","G","C","566638","7.70","63535","11.26","84056","21.8%","53.3%","15132","52.9%","20199","54.6%","35331","53.9%","48373","52.8%","1.0pp"
"Diamond Weapon","G","U","138153","4.16","22548","5.55","102400","75.1%","54.2%","16687","50.5%","26341","57.1%","43028","54.6%","58190","53.7%","0.8pp"
"The Earth Crystal","G","R","49881","3.98","7302","5.36","22299","52.5%","49.9%","3702","45.2%","5376","49.3%","9078","47.6%","13017","51.2%","-3.6pp"
"Esper Origins","G","R","24689","2.03","13578","2.05","79068","89.4%","59.0%","14290","62.7%","19374","64.3%","33664","63.6%","45070","55.6%","8.0pp"
"Galuf's Final Act","G","U","215903","7.37","21403","11.22","13374","10.4%","49.0%","2307","43.9%","2976","47.2%","5283","45.7%","8073","51.1%","-5.4pp"
"Gigantoad","G","C","538772","6.70","62985","9.85","180559","47.5%","53.0%","30330","51.7%","45009","54.3%","75339","53.2%","104229","52.7%","0.5pp"
"Goobbue Gardener","G","C","432910","4.90","71272","6.68","360876","83.2%","54.8%","65125","56.5%","86185","54.1%","151310","55.1%","207908","54.6%","0.6pp"
"Gran Pulse Ochu","G","C","511760","6.11","67857","8.77","276428","66.8%","54.8%","49360","55.2%","67611","55.6%","116971","55.4%","157379","54.4%","1.1pp"
"Gysahl Greens","G","C","488789","5.78","63636","8.34","252388","65.3%","54.3%","45152","54.5%","59087","54.3%","104239","54.4%","147556","54.1%","0.3pp"
"Jumbo Cactuar","G","R","51319","4.10","6714","5.84","18364","45.9%","50.5%","2993","46.6%","4377","51.3%","7370","49.4%","10942","51.2%","-1.8pp"
"Loporrit Scout","G","C","581875","8.44","60708","12.28","36138","9.8%","50.8%","6391","49.8%","8181","49.0%","14572","49.4%","21474","51.7%","-2.3pp"
"Prishe's Wanderings","G","C","472007","5.49","64856","7.89","271793","69.3%","53.6%","47356","53.6%","66480","54.8%","113836","54.3%","156671","52.9%","1.4pp"
"Quina, Qu Gourmet","G","U","168729","5.18","22736","7.31","78649","57.4%","53.1%","13705","52.1%","18452","52.3%","32157","52.2%","46203","53.7%","-1.4pp"
"Reach the Horizon","G","U","167329","5.12","23148","7.20","86504","62.5%","52.6%","14957","52.8%","21869","53.7%","36826","53.3%","49238","52.0%","1.3pp"
"A Realm Reborn","G","R","85110","6.59","10509","10.04","393","0.6%","","82","","89","","171","","221","",""
"Ride the Shoopuf","G","U","132239","4.03","19892","5.44","90141","75.6%","53.6%","15925","56.6%","21414","54.7%","37339","55.5%","52480","52.2%","3.3pp"
"Rydia's Return","G","U","201866","6.27","25470","9.09","67231","43.8%","53.0%","10916","48.7%","16489","55.7%","27405","52.9%","39365","52.8%","0.1pp"
"Sazh Katzroy","G","R","19940","1.72","12849","1.70","76224","91.6%","58.1%","13203","65.9%","19297","63.0%","32500","64.2%","42927","53.4%","10.8pp"
"Sazh's Chocobo","G","U","90687","2.75","30138","3.09","169751","89.5%","56.8%","30851","66.4%","40062","55.0%","70913","60.0%","95973","54.3%","5.7pp"
"Sidequest: Raise a Chocobo","G","U","152613","4.62","22505","6.35","93367","68.6%","54.0%","16689","54.2%","21603","54.1%","38292","54.1%","54706","53.8%","0.3pp"
"Summon: Fat Chocobo","G","C","374590","4.18","80436","5.37","429872","86.5%","55.8%","72067","56.0%","105508","58.8%","177575","57.7%","241419","53.9%","3.8pp"
"Summon: Fenrir","G","U","78666","2.42","34577","2.64","200922","91.6%","57.1%","36353","63.9%","49664","59.1%","86017","61.1%","112585","54.0%","7.1pp"
"Summon: Titan","G","R","22941","1.91","12199","1.92","69723","90.2%","56.3%","11867","58.7%","17748","61.1%","29615","60.1%","39363","53.1%","7.1pp"
"Summoner's Grimoire","G","R","50200","4.09","6383","5.94","15353","40.4%","50.8%","2677","50.3%","3681","51.5%","6358","51.0%","8844","50.6%","0.4pp"
"Tifa Lockhart","G","R","47139","3.76","6088","5.28","18647","51.5%","51.0%","3422","51.8%","4183","49.0%","7605","50.2%","10972","51.7%","-1.4pp"
"Tifa's Limit Break","G","U","195581","6.10","21576","9.15","50824","39.1%","53.0%","8349","50.4%","11983","55.2%","20332","53.2%","30327","52.7%","0.5pp"
"Torgal, A Fine Hound","G","U","94150","2.84","33351","3.21","187810","90.4%","56.2%","34394","61.5%","45643","56.4%","80037","58.6%","106472","54.3%","4.3pp"
"Town Greeter","G","C","440766","5.08","95884","6.37","486130","81.3%","56.7%","88707","59.4%","119206","58.4%","207913","58.8%","274889","55.1%","3.7pp"
"Traveling Chocobo","G","M","10369","1.75","5478","1.72","29537","86.4%","55.9%","5371","57.8%","7088","59.8%","12459","58.9%","16310","53.2%","5.7pp"
"Vanille, Cheerful l'Cie","G","U","116472","3.48","36716","4.01","198696","87.2%","56.2%","34061","56.0%","50091","60.1%","84152","58.5%","111622","54.4%","4.0pp"
"Absolute Virtue","WU","M","16997","2.89","4985","3.15","21552","70.1%","54.3%","3556","53.2%","5846","61.9%","9402","58.6%","12008","50.7%","7.9pp"
"Balthier and Fran","RG","R","69767","5.44","9243","8.12","12760","22.8%","52.0%","2241","54.6%","3027","51.2%","5268","52.6%","7469","51.5%","1.1pp"
"Black Waltz No. 3","BR","U","166116","5.24","22051","7.44","67543","51.6%","51.4%","11477","48.4%","17406","53.3%","28883","51.4%","38122","51.3%","0.1pp"
"Choco, Seeker of Paradise","WUG","R","48169","3.93","9815","4.81","32372","54.7%","52.8%","5396","55.3%","7954","54.8%","13350","55.0%","18287","50.6%","4.4pp"
"Cid, Timeless Artificer","WU","U","180461","5.76","29786","7.69","95265","52.4%","54.7%","16435","54.2%","23927","56.5%","40362","55.5%","54731","54.0%","1.5pp"
"Cloud of Darkness","BG","U","128483","3.95","38396","4.46","197141","82.0%","56.9%","32748","56.5%","50381","62.3%","83129","60.0%","110011","54.4%","5.6pp"
"Emet-Selch, Unsundered","UB","M","13407","2.27","6161","2.31","30773","81.9%","54.2%","5276","58.5%","8753","58.5%","14029","58.5%","16214","50.4%","8.1pp"
"The Emperor of Palamecia","UR","U","134485","4.34","38201","4.84","179106","75.5%","56.5%","31640","60.5%","50637","58.2%","82277","59.1%","95809","54.3%","4.8pp"
"Exdeath, Void Warlock","BG","U","162899","4.89","30976","6.36","138817","72.8%","56.0%","24293","55.7%","34472","59.4%","58765","57.8%","77930","54.5%","3.4pp"
"Garland, Knight of Cornelia","BR","U","164459","5.11","29120","6.65","101582","57.4%","54.6%","17773","57.6%","25407","55.7%","43180","56.5%","57959","53.2%","3.3pp"
"Garnet, Princess of Alexandria","WG","U","182871","5.91","24975","8.14","71912","47.1%","55.1%","12752","57.0%","16325","54.7%","29077","55.7%","42630","54.7%","1.0pp"
"Giott, King of the Dwarves","WR","U","187861","6.13","27480","8.20","84947","50.4%","56.4%","14865","57.7%","19068","55.2%","33933","56.3%","51063","56.5%","-0.2pp"
"Gladiolus Amicitia","RG","U","149837","4.60","29092","5.90","122092","68.8%","54.4%","20121","53.8%","31377","59.9%","51498","57.5%","69866","52.1%","5.4pp"
"Golbez, Crystal Collector","UB","R","58855","4.66","9332","6.44","21734","39.6%","48.8%","3755","47.9%","5899","51.2%","9654","49.9%","11908","47.9%","2.1pp"
"Hope Estheim","WU","R","65440","5.21","8756","7.65","16733","31.9%","50.7%","2982","51.1%","4282","51.8%","7264","51.5%","9434","50.1%","1.4pp"
"Ignis Scientia","UG","U","153631","4.73","37506","5.68","164302","71.1%","55.5%","29034","59.0%","44210","58.7%","73244","58.8%","89572","52.7%","6.1pp"
"Jenova, Ancient Calamity","BG","R","24123","2.07","13349","2.04","74567","89.2%","55.9%","12973","60.6%","19207","60.4%","32180","60.5%","41172","52.2%","8.2pp"
"Joshua, Phoenix's Dominant","WR","R","28150","2.46","11424","2.49","57198","80.7%","55.3%","9976","57.3%","14268","58.4%","24244","58.0%","32918","53.3%","4.7pp"
"Judge Magister Gabranth","WB","U","174735","5.46","26463","7.41","94931","58.7%","55.4%","16441","56.8%","22348","55.5%","38789","56.1%","55583","55.0%","1.1pp"
"Kefka, Court Mage","UBR","M","12167","2.10","6900","2.04","37369","86.5%","55.8%","6319","61.1%","10787","63.4%","17106","62.6%","19679","49.7%","12.8pp"
"Kuja, Genome Sorcerer","BR","R","23020","2.06","13215","1.98","73507","87.9%","56.5%","12596","62.5%","19773","61.8%","32369","62.1%","40152","51.9%","10.2pp"
"Lightning, Army of One","WR","M","12253","2.14","4798","2.12","22365","75.4%","54.7%","3972","55.3%","5411","57.1%","9383","56.3%","12987","53.4%","2.9pp"
"Locke Cole","UB","U","156905","4.67","32856","6.01","142973","71.1%","54.6%","24869","56.6%","40675","57.6%","65544","57.3%","75586","52.2%","5.1pp"
"Noctis, Prince of Lucis","WUB","R","64590","4.97","8704","7.32","11494","22.1%","48.2%","1933","45.6%","3169","50.3%","5102","48.5%","6340","47.8%","0.8pp"
"Omega, Heartless Evolution","UG","U","174144","5.25","36897","6.73","146952","65.2%","55.1%","24431","52.9%","41042","60.9%","65473","57.9%","79807","52.5%","5.4pp"
