"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Warden of the Grove","G","R","14903","1.42","10799","1.43","64263","95.6%","56.2%","11490","63.0%","17122","60.1%","28612","61.3%","35011","52.0%","9.3pp"
"All-Out Assault","WBR","M","9515","1.86","4961","1.80","25369","83.4%","55.9%","4303","58.3%","5802","60.8%","10105","59.7%","15198","53.3%","6.4pp"
"Armament Dragon","WBG","U","101411","3.81","18239","5.13","85388","78.3%","52.9%","14225","51.7%","21466","56.9%","35691","54.9%","49157","51.2%","3.7pp"
"Auroral Procession","UG","U","150195","5.87","21751","8.56","71121","54.5%","52.9%","11587","48.5%","20036","57.1%","31623","53.9%","38425","51.9%","2.0pp"
"Awaken the Honored Dead","UBG","R","28906","2.60","12308","2.76","66841","88.2%","55.8%","11454","57.0%","18739","61.9%","30193","60.0%","35320","51.9%","8.2pp"
"Barrensteppe Siege","WB","R","18968","1.81","7787","1.83","41030","89.6%","52.2%","6883","52.1%","9741","52.2%","16624","52.2%","24322","52.2%","-0.0pp"
"Betor, Kin to All","WBG","M","8151","1.53","5457","1.51","30799","91.5%","55.5%","5175","60.1%","8161","63.0%","13336","61.9%","17179","50.4%","11.5pp"
"Bone-Cairn Butcher","WBR","U","104797","4.14","15031","5.74","65187","71.8%","53.6%","10826","51.7%","14398","52.4%","25224","52.1%","40133","54.5%","-2.4pp"
"Call the Spirit Dragons","WUBRG","M","26240","4.63","4122","6.41","6811","28.4%","46.3%","1134","39.9%","1855","49.1%","2989","45.6%","3782","46.4%","-0.8pp"
"Cori Mountain Stalwart","WR","U","98767","3.72","23166","4.67","124412","87.5%","55.6%","21501","56.4%","29622","56.3%","51123","56.3%","72679","55.1%","1.2pp"
"Death Begets Life","UBG","M","11955","2.26","6403","2.26","34991","88.2%","55.9%","5890","56.1%","9845","64.3%","15735","61.2%","18547","51.1%","10.1pp"
"Defibrillating Current","WBR","U","123465","4.53","16635","6.66","68283","67.7%","53.9%","11340","52.2%","16051","54.7%","27391","53.6%","40855","54.0%","-0.4pp"
"Disruptive Stormbrood","G","U","59335","2.32","25253","2.65","146293","95.0%","54.8%","25549","55.0%","47517","60.6%","73066","58.7%","78262","51.8%","6.8pp"
"Dragonback Assault","URG","M","7475","1.47","5801","1.44","34310","93.4%","57.8%","5889","66.3%","10012","68.2%","15901","67.5%","17686","48.6%","18.9pp"
"Dragonclaw Strike","URG","U","127757","4.82","23713","6.60","102098","71.1%","54.3%","16945","52.0%","28741","58.9%","45686","56.3%","54988","52.4%","3.9pp"
"Effortless Master","UR","U","140587","5.56","17401","8.34","52371","50.8%","50.7%","8858","48.3%","14628","53.6%","23486","51.6%","28427","49.8%","1.8pp"
"Eshki Dragonclaw","URG","R","21818","2.06","12729","2.05","71164","90.8%","55.6%","12101","59.4%","20472","61.4%","32573","60.7%","37611","51.0%","9.7pp"
"Fangkeeper's Familiar","UBG","R","26957","2.44","12358","2.55","68096","88.6%","56.3%","11640","58.8%","19010","62.3%","30650","61.0%","36116","52.0%","9.0pp"
"Felothar, Dawn of the Abzan","WBG","R","33076","3.10","6527","3.66","27126","69.8%","52.0%","4524","52.8%","6321","52.4%","10845","52.6%","16236","51.7%","0.8pp"
"Flamehold Grappler","WUR","R","37501","3.33","9779","3.93","43983","75.3%","53.4%","7328","52.7%","12201","56.8%","19529","55.3%","23667","51.4%","3.8pp"
"Frontline Rush","WR","U","99291","3.74","24789","4.53","135098","87.1%","57.2%","23120","57.3%","30808","57.7%","53928","57.6%","81147","56.9%","0.7pp"
"Frostcliff Siege","UR","R","26914","2.51","8916","2.67","42492","80.2%","52.5%","7213","51.5%","11346","56.0%","18559","54.2%","23394","50.8%","3.4pp"
"Glacial Dragonhunt","UR","U","95898","3.57","28530","4.33","154731","88.3%","55.9%","26749","57.0%","44173","59.5%","70922","58.5%","81889","53.3%","5.2pp"
"Glacierwood Siege","UG","R","54217","4.72","8623","6.52","17720","35.3%","48.2%","3038","43.9%","5356","52.9%","8394","49.6%","9011","46.4%","3.2pp"
"Gurmag Nightwatch","UBG","C","422053","7.99","57368","11.20","106781","30.7%","54.1%","18198","54.4%","28468","56.4%","46666","55.6%","59071","52.9%","2.7pp"
"Hardened Tactician","WB","U","120026","4.65","15998","6.54","63401","65.6%","53.7%","10840","52.0%","13993","51.6%","24833","51.7%","38609","54.9%","-3.1pp"
"Hollowmurk Siege","BG","R","23116","2.21","8113","2.27","41957","86.3%","53.5%","7374","54.9%","10135","55.5%","17509","55.3%","24106","52.1%","3.2pp"
"Host of the Hereafter","BG","U","106536","4.08","16436","5.60","79352","80.8%","53.2%","13545","53.4%","18991","54.7%","32536","54.2%","46495","52.4%","1.7pp"
"Inevitable Defeat","WBR","R","27357","2.49","10464","2.65","54338","83.7%","56.8%","9071","57.4%","13356","62.0%","22427","60.2%","31767","54.3%","5.8pp"
"Jeskai Brushmaster","WUR","U","147081","6.13","17402","9.25","38673","37.1%","51.3%","6446","49.4%","10761","52.5%","17207","51.4%","21068","51.0%","0.4pp"
"Jeskai Revelation","WUR","M","9444","1.82","6734","1.77","39947","92.5%","58.9%","6685","63.4%","12534","71.2%","19219","68.5%","20664","50.5%","18.0pp"
"Jeskai Shrinekeeper","WUR","U","88133","3.36","25720","4.06","134413","86.2%","54.4%","22355","54.4%","38064","59.5%","60419","57.6%","71002","51.3%","6.3pp"
"Karakyk Guardian","URG","U","71923","2.88","29495","3.19","166342","91.9%","55.6%","27850","56.1%","48031","61.9%","75881","59.8%","86725","51.4%","8.3pp"
"Kheru Goldkeeper","UBG","U","114754","4.28","20988","5.88","101525","80.6%","53.3%","17013","51.8%","26220","56.4%","43233","54.6%","57150","52.3%","2.3pp"
"Kin-Tree Severance","WBG","U","106226","3.85","19381","5.28","99099","84.4%","54.2%","16651","52.9%","25274","57.9%","41925","55.9%","56393","52.8%","3.1pp"
"Kishla Skimmer","UG","U","95469","3.62","27730","4.36","150023","88.8%","54.9%","26128","56.6%","40882","58.2%","67010","57.6%","80753","52.7%","4.9pp"
"Kotis, the Fangkeeper","UBG","R","36323","3.29","7457","4.04","31716","71.6%","51.7%","5501","51.2%","8344","54.2%","13845","53.0%","17613","50.5%","2.5pp"
"Lie in Wait","UBG","U","112733","4.26","26302","5.48","128778","80.7%","54.6%","21463","52.5%","35677","59.9%","57140","57.1%","68940","52.2%","4.9pp"
"Lotuslight Dancers","UBG","R","40488","3.52","11939","4.03","53343","73.8%","54.7%","8827","54.4%","14730","59.9%","23557","57.9%","29006","52.0%","5.8pp"
"Mammoth Bellow","URG","U","103459","4.00","23397","5.10","111966","79.8%","53.3%","18568","51.1%","30895","56.3%","49463","54.4%","61146","52.2%","2.2pp"
"Mardu Siegebreaker","WBR","R","23663","2.23","8364","2.32","42266","83.5%","54.0%","7116","53.6%","9796","55.6%","16912","54.8%","25344","53.5%","1.3pp"
"Marshal of the Lost","WB","U","100653","3.84","15025","5.25","71552","78.5%","54.1%","11932","53.0%","16167","54.5%","28099","53.8%","43566","54.3%","-0.4pp"
"Monastery Messenger","WUR","C","408824","7.21","54732","10.46","128387","38.9%","52.6%","21598","49.1%","35641","55.2%","57239","52.9%","69626","52.1%","0.8pp"
"Narset, Jeskai Waymaster","WUR","R","43635","3.79","10014","4.72","41458","68.5%","53.7%","6932","54.3%","11453","57.2%","18385","56.1%","22552","51.4%","4.7pp"
"Neriv, Heart of the Storm","WBR","M","10651","2.05","3997","2.13","19755","80.8%","55.3%","3229","54.4%","4606","57.7%","7835","56.3%","11931","54.5%","1.8pp"
"New Way Forward","WUR","R","42052","3.71","9125","4.59","35989","66.7%","52.2%","6018","51.0%","10397","56.8%","16415","54.6%","19329","50.0%","4.7pp"
"Perennation","WBG","M","14308","2.71","4052","3.05","17418","72.9%","51.7%","2954","50.8%","4509","56.5%","7463","54.2%","9803","49.6%","4.7pp"
"Purging Stormbrood","B","U","79295","2.92","19978","3.67","109209","90.4%","54.3%","18173","53.5%","29464","58.3%","47637","56.5%","63551","52.9%","3.6pp"
"Rakshasa's Bargain","UBG","U","120568","4.48","30899","5.59","157131","82.8%","55.7%","26620","55.9%","42779","60.3%","69399","58.6%","85187","53.1%","5.5pp"
"Rediscover the Way","WUR","R","39834","3.48","12162","3.97","55081","74.2%","55.2%","9404","56.4%","16302","60.4%","25706","58.9%","29341","52.0%","6.9pp"
"Reigning Victor","WBR","C","390771","6.65","49647","9.60","174120","56.7%","56.4%","29539","55.9%","37680","55.2%","67219","55.5%","106968","56.9%","-1.3pp"
"Reputable Merchant","WBG","C","415182","7.71","41145","11.48","63343","25.4%","52.3%","10738","51.4%","14321","51.9%","25059","51.7%","38219","52.7%","-1.0pp"
"Revival of the Ancestors","WBG","R","25157","2.36","10392","2.42","54375","84.1%","56.2%","9128","60.9%","13562","61.4%","22690","61.2%","31317","52.5%","8.7pp"
"Riverwheel Sweep","WUR","U","135290","5.06","28224","6.74","124585","72.0%","55.9%","21209","54.0%","35436","59.9%","56645","57.7%","67499","54.0%","3.7pp"
"Roar of Endless Song","URG","R","19824","1.86","13018","1.84","76731","93.1%","57.7%","13031","64.1%","22122","65.7%","35153","65.1%","40246","50.9%","14.2pp"
"Runescale Stormbrood","R","U","97369","3.57","22154","4.71","116451","88.0%","53.6%","20155","52.7%","35737","56.8%","55892","55.3%","61752","52.1%","3.2pp"
"Severance Priest","WBG","R","47284","4.09","6765","5.81","21802","52.9%","53.6%","3710","55.4%","5180","55.8%","8890","55.6%","12888","52.2%","3.4pp"
"Shiko, Paragon of the Way","WUR","M","8120","1.59","5700","1.57","32084","89.8%","56.7%","5343","59.5%","9117","64.6%","14460","62.7%","16827","50.9%","11.9pp"
"Skirmish Rhino","WBG","U","120390","4.65","15591","6.66","61784","65.3%","53.7%","10628","53.9%","14259","55.8%","24887","55.0%","36765","52.8%","2.1pp"
"Songcrafter Mage","URG","R","42202","3.63","11583","4.34","51970","74.2%","54.3%","8673","51.5%","14970","58.7%","23643","56.0%","27634","52.7%","3.4pp"
"Sonic Shrieker","WBR","U","72452","2.81","27036","3.18","147335","87.3%","57.0%","24590","59.0%","36330","62.3%","60920","60.9%","85218","54.0%","6.9pp"
"Stalwart Successor","BG","U","107133","4.14","16315","5.58","77946","79.4%","53.5%","13532","53.6%","18213","53.7%","31745","53.6%","45905","53.3%","0.3pp"
"Temur Battlecrier","URG","R","33625","3.00","11781","3.29","58463","81.4%","55.3%","9973","58.4%","16570","58.9%","26543","58.7%","31234","52.4%","6.3pp"
"Temur Tawnyback","URG","C","372650","5.97","68968","8.17","307826","73.2%","55.1%","53083","55.8%","86518","58.0%","139601","57.2%","164623","53.4%","3.8pp"
"Teval, Arbiter of Virtue","UBG","M","9250","1.75","5801","1.74","33229","92.0%","55.9%","5727","58.5%","9322","62.9%","15049","61.2%","17467","50.9%","10.3pp"
"Thunder of Unity","WBR","R","38660","3.43","7955","4.27","33845","70.3%","54.2%","5823","52.8%","7532","54.0%","13355","53.5%","20519","54.7%","-1.2pp"
"Twinmaw Stormbrood","W","U","48154","1.96","27059","2.12","161175","96.5%","56.0%","28091","55.9%","49945","60.8%","78036","59.0%","87913","53.7%","5.3pp"
"Ureni, the Song Unending","URG","M","7660","1.48","5952","1.48","35865","94.3%","58.5%","5885","61.6%","10669","70.5%","16554","67.3%","18437","49.7%","17.6pp"
"Whirlwing Stormbrood","U","U","88382","3.31","21648","4.22","115419","89.9%","52.9%","19189","51.2%","35155","57.2%","54344","55.1%","61790","50.9%","4.2pp"
"Windcrag Siege","WR","R","21487","1.99","9890","2.04","55193","90.0%","56.4%","9481","61.4%","13264","56.3%","22745","58.4%","32232","54.8%","3.6pp"
"Yathan Roadwatcher","WBG","R","38993","3.48","8150","4.22","34640","69.5%","54.6%","5817","55.5%","8285","57.8%","14102","56.9%","20365","53.0%","3.8pp"
"Zurgo, Thunder's Decree","WBR","R","26184","2.44","8386","2.60","42355","82.3%","55.3%","7243","59.1%","9381","55.3%","16624","57.0%","25822","54.2%","2.8pp"
"Abzan Monument","","U","143170","5.39","20240","7.85","70535","58.0%","53.4%","13369","52.7%","16745","54.7%","30114","53.8%","40106","53.1%","0.8pp"
"Boulderborn Dragon","","C","413935","7.41","60174","10.39","139044","38.6%","51.8%","23006","47.1%","36837","54.4%","59843","51.6%","74652","51.4%","0.2pp"
"Dragonfire Blade","","R","27011","2.50","7139","2.75","35632","83.0%","52.3%","6389","51.6%","8936","54.0%","15325","53.0%","20126","51.6%","1.4pp"
"Dragonstorm Globe","","C","272542","4.36","66901","5.29","330067","82.0%","53.9%","60659","56.0%","84247","55.6%","144906","55.7%","176166","52.1%","3.6pp"
"Embermouth Sentinel","","C","407976","6.84","53107","10.02","158974","49.2%","53.7%","30667","53.5%","39263","54.2%","69930","53.9%","88243","53.5%","0.4pp"
"Jade-Cast Sentinel","","C","436285","9.38","56344","12.83","24141","7.1%","51.6%","4062","48.3%","6917","54.7%","10979","52.3%","12923","50.9%","1.5pp"
"Jeskai Monument","","U","134584","4.98","30622","6.48","133482","71.1%","55.4%","25181","56.6%","36159","58.5%","61340","57.7%","70804","53.3%","4.5pp"
"Mardu Monument","","U","123606","4.56","27390","5.83","126553","74.1%","57.3%","24382","58.8%","28551","58.8%","52933","58.8%","73319","56.3%","2.6pp"
"Mox Jasper","","M","28702","4.83","3256","7.68","1076","5.6%","42.0%","171","","255","","426","","646","42.4%",""
"Sultai Monument","","U","136950","5.10","28637","6.74","128331","73.2%","55.2%","24235","56.1%","33194","57.8%","57429","57.1%","69240","53.5%","3.6pp"
"Temur Monument","","U","124810","4.61","28596","6.03","137639","79.5%","54.4%","26350","54.3%","37120","57.3%","63470","56.1%","72651","52.8%","3.3pp"
"Watcher of the Wayside","","C","434105","9.12","54610","12.62","22301","6.7%","52.8%","3879","51.5%","5780","54.7%","9659","53.4%","12495","52.4%","1.0pp"
"Bloodfell Caves","","C","316570","5.33","51046","7.83","243112","78.0%","54.8%","43732","56.0%","56224","53.7%","99956","54.7%","142090","54.8%","-0.0pp"
"Blossoming Sands","","C","326117","5.68","48565","8.34","220284","75.0%","53.9%","40253","54.8%","53627","54.2%","93880","54.5%","124772","53.3%","1.2pp"
"Cori Mountain Monastery","","R","50447","3.95","12009","5.04","66347","88.9%","56.9%","11593","58.2%","16991","58.9%","28584","58.6%","37128","55.4%","3.2pp"
"Dalkovan Encampment","","R","46638","3.74","8721","4.96","46364","85.8%","56.2%","8306","56.9%","10237","55.5%","18543","56.1%","27706","56.3%","-0.2pp"
"Dismal Backwater","","C","326457","5.71","57097","8.14","276371","79.6%","54.6%","50294","55.8%","70110","55.9%","120404","55.9%","152810","53.5%","2.4pp"
"Evolving Wilds","","C","312185","4.20","62170","5.98","371728","97.7%","55.0%","69743","56.2%","91057","54.4%","160800","55.2%","208432","54.8%","0.4pp"
"Frontier Bivouac","","U","103526","3.60","27315","4.71","155269","93.6%","54.4%","29067","56.9%","40734","54.5%","69801","55.5%","83830","53.4%","2.0pp"
"Great Arashin City","","R","53511","4.21","8620","5.88","40962","77.3%","55.8%","7090","56.9%","9464","57.2%","16554","57.1%","24091","54.8%","2.3pp"
"Jungle Hollow","","C","298513","4.90","49527","7.07","267608","88.9%","54.4%","49633","55.7%","64921","54.6%","114554","55.1%","150477","53.8%","1.2pp"
"Kishla Village","","R","62703","4.83","9363","7.11","43178","75.5%","54.9%","7581","55.0%","10798","56.9%","18379","56.1%","24235","53.8%","2.3pp"
"Maelstrom of the Spirit Dragon","","R","56878","4.63","8310","6.69","28524","56.5%","54.2%","5008","55.4%","7588","58.4%","12596","57.2%","15657","51.7%","5.5pp"
"Mistrise Village","","R","71741","6.01","8494","9.30","11628","22.5%","50.7%","2092","51.5%","3032","51.8%","5124","51.7%","6384","49.6%","2.0pp"
"Mystic Monastery","","U","108214","3.71","26154","5.03","147635","92.8%","54.6%","27730","56.5%","37892","54.4%","65622","55.3%","80823","53.9%","1.4pp"
"Nomad Outpost","","U","104424","3.59","22937","4.90","129074","92.4%","54.9%","24503","56.6%","29362","52.9%","53865","54.6%","74702","55.0%","-0.4pp"
"Opulent Palace","","U","106966","3.72","25992","4.96","147525","93.7%","54.4%","27643","56.2%","37186","54.4%","64829","55.2%","81084","53.7%","1.4pp"
"Rugged Highlands","","C","316649","5.50","57766","7.79","288935","82.3%","54.6%","52522","56.0%","76572","55.3%","129094","55.6%","156714","53.6%","2.0pp"
"Sandsteppe Citadel","","U","108605","3.74","21746","5.16","120082","91.3%","54.0%","22648","55.8%","28388","52.7%","51036","54.1%","68218","53.8%","0.3pp"
"Scoured Barrens","","C","295101","4.76","44781","7.03","231338","84.7%","54.5%","42471","55.6%","51376","52.4%","93847","53.9%","136659","54.9%","-1.1pp"
"Swiftwater Cliffs","","C","295953","4.86","57804","6.92","314010","89.2%","54.8%","57740","56.4%","83919","55.0%","141659","55.6%","169194","54.0%","1.6pp"
"Thornwood Falls","","C","293920","4.84","57339","6.83","320940","91.7%","55.0%","60087","56.4%","83156","55.6%","143243","56.0%","174124","54.0%","1.9pp"
"Tranquil Cove","","C","327954","5.72","56987","8.22","265071","76.4%","54.5%","48332","55.7%","69901","55.4%","118233","55.5%","144464","53.5%","2.0pp"
"Wind-Scarred Crag","","C","292672","4.71","50563","6.86","278736","90.1%","55.2%","51967","56.2%","65796","53.7%","117763","54.8%","159652","55.4%","-0.5pp"
"Eerie Ultimatum","WBG","R","4225","4.05","613","5.29","1741","48.1%","51.3%","254","","430","","684","51.0%","1037","51.6%","-0.6pp"
"Emergent Ultimatum","UBG","R","5251","4.77","713","7.07","991","22.8%","51.0%","140","","273","","413","","566","48.6%",""
"Genesis Ultimatum","URG","R","3968","3.78","883","4.65","3387","64.5%","54.1%","546","56.8%","984","57.8%","1530","57.5%","1793","50.8%","6.6pp"
"Inspired Ultimatum","WUR","R","3949","3.56","1121","3.97","4972","72.3%","56.2%","826","53.6%","1588","66.4%","2414","62.0%","2527","51.1%","10.9pp"
"Ruinous Ultimatum","WBR","R","3480","3.49","658","4.26","2329","59.1%","53.1%","414","","589","57.7%","1003","55.3%","1320","51.3%","4.0pp"
"Arid Mesa","","R","3958","3.37","765","4.69","4026","86.0%","55.4%","735","54.8%","883","55.4%","1618","55.1%","2393","55.6%","-0.4pp"
"Marsh Flats","","R","4066","3.43","678","4.77","3289","79.8%","53.9%","575","56.5%","740","53.9%","1315","55.1%","1968","53.1%","2.0pp"
"Misty Rainforest","","R","3981","3.45","820","4.76","4155","82.8%","54.8%","754","54.4%","1081","54.9%","1835","54.7%","2269","54.5%","0.2pp"
"Scalding Tarn","","R","4154","3.49","835","4.85","4205","83.2%","53.8%","753","51.5%","1096","55.9%","1849","54.1%","2317","53.5%","0.6pp"
"Verdant Catacombs","","R","4008","3.42","682","4.95","3186","76.8%","53.2%","569","51.7%","795","56.5%","1364","54.5%","1795","52.1%","2.3pp"
